COORDX;COORDY;TIPO_UNID;NOME;NUMERO;CNES;HORARIO_FU;MUNICIPIO;JURISDICAO;ORIG_FID;BAIRRO;COD_MUN;CEP;SITUACAO;ZONA;LOGRADOURO;DATA;TELEFONE;SIGLA;EMAIL;GESTAO;SIGLA_EXTE;TIPO_ESTAB;FONTE;Id
-41,1117689046201;-20,8491458983843;"""""";FARMACIA MUNICIPAL;7379;9621474;;Cachoeiro de Itapemirim;Municipal;;CENTRO;320120;29308050;;;RUA 25 DE MARCO;06/11/2019;28 3155 5385;;"""""";M;;009;;793
-40,6756812432984;-20,4125764519381;"""""";UNIDADE DE SAUDE DA FAMILIA SEDE RURAL;176;7990510;;Marechal Floriano;Municipal;;CENTRO;320334;29255000;;;RUA EMILIO GUSTAVO HULLE;28/05/2019;27 32882447;;saude@marechalfloriano.es.gov.br;M;;016;;794
-40,0720001181913;-19,3910061825386;"""""";UNIDADE DE SAUDE DA FAMILIA DO CENTRO;269;9160280;;Linhares;Municipal;;CENTRO;320320;29900320;;;RUA DA CONCEICAO;26/09/2019;27-3372-2266;;"""""";M;;001;;795
-40,6338041566885;-20,8125159678664;"""""";LABORATORIO MUNICIPAL DE ANCHIETA;S/N;9340297;;Anchieta;Municipal;;VILA RESINDENCIAL SA;320040;29230000;;;ROD DO SOL;16/09/2019;"""""";;"""""";M;;018;;796
-40,8161192428402;-21,0291286259744;"""""";VIGILANCIA EPIDEMIOLOGICA DE MARATAIZES;S/N;9502696;;Marataízes;Municipal;;CIDADE NOVA;320332;29345000;;;RUA AMELIA MALTASHE;02/07/2019;"""""";;"""""";M;;013;;797
-41,3640478548434;-21,0628731856349;"""""";VIGILANCIA EM SAUDE;312;9372490;;Mimoso do Sul;Municipal;;CENTRO;320340;29400000;;;RUA ESPIRITO SANTO;30/07/2019;2835551337;;sanitariamimoso@hotmail.com;M;;022;;798
-40,8347979812741;-21,0087050430391;"""""";CEM ITAOCA JOACIMA;S/N;9710094;;Itapemirim;Municipal;;JOACIMA;320280;29338000;;;AVENIDA MAURICIO DE SOUZA SILVA;01/02/2019;28 999131367;;"""""";M;;016;;799
-40,0700362409327;-19,3986712929529;"""""";UNIDADE DE SAUDE DA FAMILIA RIO DOCE;S/N;9766901;;Linhares;Municipal;;RESIDENCIAL RIO DOCE;320320;29918899;;;RUA 6 SN;27/11/2019;33722063;;"""""";M;;001;;800
-40,2970281138468;-20,3328431407343;"""""";SAD SERVICO DE ATENCAO DOMICILIAR DE VILA VELHA;1803;9866493;;Vila Velha;Municipal;;CENTRO;320520;29100041;;;RUA CASTELO BRANCO;08/08/2019;27 33884175;;"""""";M;;012;;801
-40,3210567499144;-20,2988740383335;"""""";HEMOES;1468;12378;;Vitória;Estadual;;SANTA CECILIA;320530;29043910;;;AV MARECHAL CAMPOS;16/09/2019;(27)31372466;;hemoes@saude.es.gov.br;E;;010;;802
-40,933424879163;-20,8624166524279;"""""";VIGILANCIA EM SAUDE DE RIO NOVO DO SUL;01;9791523;;Rio Novo do Sul;Municipal;;CENTRO;320440;29290000;;;RUA CORONEL JOAQUIM ALVES;04/06/2019;"""""";;"""""";M;;021;;803
-40,357790058621;-20,3296081152757;"""""";NUCLEO REGIONAL DE ESPECIALIDADES VITORIA;S/N;5604613;;Cariacica;Estadual;;JARDIM AMERICA;320130;29140261;;;BR 262 LADO IMPAR;06/11/2019;27 33884425;;"""""";E;;016;;804
-41,2920721445102;-20,1469667445036;"""""";SAMU 192 ESPIRITO SANTO B 76;192;7781911;;Brejetuba;Estadual;;CENTRO;320115;29630000;;;RUA TRES DE MAIO;23/08/2019;2737331028;;"""""";E;;003;;805
-41,37365336227;-21,0646353928697;"""""";ESF SERRA;408;2448157;;Mimoso do Sul;Municipal;;CENTRO;320340;29400000;;;RUA MARIA JOSEFINA DE RESENDE;26/08/2019;(28)35551333;;semus@dci.org.br;M;;016;;806
-40,542000302386;-19,4129974653808;"""""";UBS SAO MARCOS;S/N;9868313;;Marilândia;Municipal;;SAO MARCOS;320335;29725000;;;SAO MARCOS;25/10/2019;"""""";;"""""";M;;016;;807
-41,8449997621659;-20,6889984780735;"""""";UNIDADE DE ESTRATEGIA DE SAUDE DA FAMILIA DE MUNDO NOVO;S/N;2446421;;Dores do Rio Preto;Municipal;;DISTRITO MUNDO NOVO;320200;29580000;;;RUA PROJETADA;04/11/2019;(28)3559-4003;;sms.drpreto@saude.es.gov.br;M;;016;;808
-40,6754625656826;-20,4123798222467;"""""";FARMACIA BASICA MUNICIPAL;151;7195311;;Marechal Floriano;Municipal;;CENTRO;320334;29255000;;;RUA EMILIO GUSTAVO HULE;03/12/2019;"""""";;saude@marechalfloriano.es.gov.br;M;;009;;809
-40,0720001181913;-19,3910061825386;"""""";UNIDADE DE S JOSE MARIA DE OLIVEIRA MARQUES LAGOA DO MEIO;S/N;7184808;;Linhares;Municipal;;LAGOA DO MEIO;320320;29904025;;;RUA TUPINAMBAS;04/09/2019;27-3371-1105;;us.lagoadomeio@linhares.es.gov.br;M;;001;;810
-40,0699066006337;-19,4014190169827;"""""";CAPSII CENTRO DE ATENCAO PSICOSSOCIAL DE LINHARES;S/N;3462951;;Linhares;Municipal;;CENTRO;320320;29900183;;;AVENIDA AUGUSTO PESTANA;27/06/2019;(27)33718453;;"""""";M;;017;;811
-41,2439999890601;-20,3679995852666;"""""";UNIDADE BASICA DE SAUDE SANTO ANTONIO DO AREIAO;S/N;3123413;;Conceição do Castelo;Municipal;;ZONA RURAL;320170;29370000;;;SANTO ANTONIO DO AREAO;20/08/2019;(28)35471409;;"""""";M;;016;;812
-41,2439999890601;-20,3679995852666;"""""";UNIDADE BASICA DE SAUDE MATA FRIA;S/N;3123448;;Conceição do Castelo;Municipal;;ZONA RURAL;320170;29370000;;;MATA FRIA;20/08/2019;"""""";;saude@conceicaodocastelo.es.gov.br;M;;016;;813
-40,3700001337514;-19,8319945012663;"""""";UNIDADE SANITARIA RURAL DE MONTE SECO;S/N;8005486;;Ibiraçu;Municipal;;MONTE SECO;320250;29670000;;;MONTE SECO;06/09/2019;(27)3257 0545;;"""""";M;;001;;814
-40,1103654859172;-19,1945849612421;"""""";NESF NUCLEO DE ESTRATEGIA SAUDE DA FAMILIA;366;2675676;;Sooretama;Municipal;;PARQUE SAO JORGE;320501;29927000;;;RUA BICUIBA;22/10/2019;(27)32731015;;apssooretama@hotmail.com;M;;016;;815
-40,0980001938273;-19,1969997791452;"""""";UNIDADE ESF DO JUNCADO;S/N;2675684;;Sooretama;Municipal;;CORREGO JUNCADO;320501;29927000;;;RUA PRINCIPAL;25/03/2019;(27)32731294;;apssooretama@hotmail.com;M;;"""""";;816
-40,6961273794757;-20,8311326825886;"""""";UNIDADE ESF ESB DE IRIRI;S/N;8009929;;Anchieta;Municipal;;IRIRI;320040;29230000;;;RUA RIO NOVO DO SUL;16/09/2019;(28) 35341818;;css.anchieta@gmail.com;M;;016;;817
-40,2968485073445;-20,3328986809353;"""""";CENTRO DE ESPECIALIDADES ODONTOLOGICAS CEO;1803;6744842;;Vila Velha;Municipal;;CENTRO;320520;29100041;;;RUA CASTELO BRANCO;17/10/2019;27 33884145;;"""""";M;;016;;818
-40,8703418070397;-20,6431818476112;"""""";ESF SAO JOAO DE CRUBIXA;S/N;2403137;;Alfredo Chaves;Municipal;;ZONA RURAL;320030;29240000;;;SAO JOAO DE CRUBIXA;15/10/2019;(27)32692710;;"""""";M;;001;;819
-40,3395648040157;-19,2699914962845;"""""";US SANTO ANTONIO;S/N;6744273;;Rio Bananal;Municipal;;SANTO ANTONIO;320435;29920000;;;RUA CAETANO POLA;07/02/2019;"""""";;"""""";M;;001;;820
-40,7945532936538;-20,1368971188829;"""""";US DE BARRA DO RIO CLARO STA MARIA DE JETIBA;S/N;2403889;;Santa Maria de Jetibá;Municipal;;INTERIOR;320455;29645000;;;BARRA D RIO CLARO;27/08/2019;(27)32631160;;sms.smjetiba@saude.es.gov.br;M;;001;;821
-40,7377448297188;-20,0814055044363;"""""";US DE RIO DAS PEDRAS STA MARIA DE JETIBA;S/N;2449234;;Santa Maria de Jetibá;Municipal;;RIO DAS PEDRAS;320455;29645000;;;VILA RIO DAS PEDRAS;27/08/2019;(27)32631160;;sms.smjetiba@saude.es.gov.br;M;;001;;822
-39,8584413714494;-18,7177755565613;"""""";LABASLABORATORIO DE ASSISTENCIA A SAUDE;433;3276724;;São Mateus;Municipal;;CENTRO;320490;29930040;;;RUA MANOEL ANDRADE;29/05/2019;(27)37674165;;"""""";M;;018;;823
-41,6410000950181;-20,3449979489208;"""""";SECRETARIA MUNICIPAL DE SAUDE DE IRUPI;570;6746357;;Irupi;Municipal;;JOAO TOMAZ;320265;29398000;;;AMELIA AUGUSTO DA SILVA;18/06/2019;28 3548-1615/1338;;smsirupi@gamil.com;M;;002;;824
-39,9733100415002;-18,9328776850853;"""""";ESF AGUA LIMPA;S/N;2678209;;Jaguaré;Municipal;;AGUA LIMPA;320305;29950000;;;BR 101 KM 93;16/08/2019;(27) 997952430;;"""""";M;;001;;825
-40,4199996030745;-20,2639948661859;"""""";PRONTO ATENDIMENTO MONSENHOR ROMULO NEVES BALESTREIRO;S/N;7419147;;Cariacica;Municipal;;TREVO ALTO LAGE;320130;29151055;;;RODOVIA JOSE SETTE;03/09/2019;27 32264341/33865028;;"""""";M;;008;;826
-41,3417596008964;-20,1067851910606;"""""";USF FAZENDA LEOGILDO;1;7420781;;Brejetuba;Municipal;;RURAL;320115;29630000;;;FAZENDA LEOGILDO;04/09/2019;"""""";;"""""";M;;001;;827
-41,3882662825645;-20,203392891364;"""""";USF ALTO SILVEIRA;1;7420846;;Brejetuba;Municipal;;RURAL;320115;29630000;;;ALTO SILVEIRA;04/09/2019;"""""";;"""""";M;;001;;828
-41,238718015591;-20,2535621302501;"""""";USF RANCHO DANTAS;1;7420765;;Brejetuba;Municipal;;RURAL;320115;29630000;;;RANCHO DANTAS;04/09/2019;"""""";;"""""";M;;001;;829
-40,3833173236811;-20,5371412327775;"""""";UNIDADE BASICA DE SAUDE DE RECANTO DA SEREIA;S/N;6355471;;Guarapari;Municipal;;PRAIA DO SOL;320240;29227100;;;RODOVIA DO SOL;05/08/2019;3242 2784;;"""""";M;;001;;830
-40,7271336083888;-20,8385730032741;"""""";SECRETARIA MUNICIPAL DE SAUDE DE PIUMA;1135;7393202;;Piúma;Municipal;;CENTRO;320420;29285000;;;RUA ORIDES FORNACIARI;18/09/2019;"""""";;saude@piuma.es.gov.br;M;;002;;831
-41,3459996145819;-20,9520007017127;"""""";UNIDADE SANITARIA DE MUQUI;110;2447630;;Muqui;Municipal;;CENTRO;320380;29480000;;;RUA CEL MATEUS PAIVA;26/08/2019;(28)35541879;;pmm@escelsa.com.br;M;;009;;832
-40,3974048986449;-18,6985738415128;"""""";UNIDADE DE ESTRATEGIA DE SAUDE DA FAMILIA JOAO CIMADON;666;7188277;;Nova Venécia;Municipal;;BAIRRO RUBIA;320390;29830000;;;RUA ELEOSIPIO RODRIGUES CUNHA;05/06/2019;(27)3752-9054;;"""""";M;;001;;833
-40,6879091440363;-18,4031796946758;"""""";PSF JOASSUBA ITAPEBA VERMELHO ASSENTAMENTOS;S/N;2484730;;Ecoporanga;Municipal;;JOASSUBA;320210;29850000;;;RUA PRINCIPAL;02/09/2019;(27)37551399;;sms.ecoporanga@saude.es.gov.br;M;;001;;834
-40,8493782484623;-19,223781394903;"""""";SECRETARIA MUNICIPAL DE SAUDE DE PANCAS;476;6388450;;Pancas;Municipal;;CENTRO;320400;29750000;;;AVENIDA TREZE DE MAIO;20/03/2019;27 - 32761006;;saude.pmpancas@gmail.com;M;;002;;835
-40,8313432248565;-18,3693092814483;"""""";PSF DIVINO ESPIRITO SANTO;180;8014485;;Ecoporanga;Municipal;;DIV ESP SANTO;320210;29850000;;;RUA IDALINO MONTEIRO;02/09/2019;(27)37551399;;pmesms@uol.com.br;M;;001;;836
-40,8278396843944;-18,3778715987789;"""""";PSF VILA NOVA;473;2484706;;Ecoporanga;Municipal;;CENTRO;320210;29850000;;;AVENIDA ASSIS BAETA;14/10/2019;(27)7551399;;sms.ecoporanga@saude.es.gov.br;M;;001;;837
-40,5150758918884;-20,6725475480199;"""""";UNIDADE DE SAUDE DA FAMILIA PROFESSORA TEREZINHA SANTOS;S/N;2466333;;Guarapari;Municipal;;INDEPENDENCIA;320240;29203230;;;RUA CARLOS LINDEMBERG;07/08/2019;3262-3486;;"""""";M;;001;;838
-41,1248988770342;-20,0746238067807;"""""";UNIDADE DE SAUDE HILTON LOPES VIEIRA;230;2546752;;Afonso Cláudio;Municipal;;CENTRO;320010;29600000;;;PRACA ADERBAL GALVAO;13/11/2019;(27)37354014;;"""""";M;;016;;839
-41,1933418668486;-20,1835915871592;"""""";UNIDADE S RURAL DE PIRACEMA AFONSO CLAUDIO;S/N;2403773;;Afonso Cláudio;Municipal;;PIRACEMA;320010;29600000;;;PIRACEMA;13/11/2019;(27)37354000;;"""""";M;;016;;840
-41,1240005421256;-20,0740023857328;"""""";UNIDADE S RURAL DE SAO FRANCISCO AFONSO CLAUDIO;S/N;2403838;;Afonso Cláudio;Municipal;;SAO FRANCISCO;320010;29600000;;;SAO FRANCISCO;13/11/2019;(27)37354000;;"""""";M;;016;;841
-40,3296521661174;-20,2774332464835;"""""";POLO ACADEMIA BAIA NOROESTE;S/N;7377711;;Vitória;Municipal;;SAO PEDRO III;320530;29032806;;;RUA DA CORAGEM;06/05/2019;27 - 31325070;;"""""";M;;013;;842
-41,5341142217274;-20,7589824672635;"""""";UNIDADE DE EACS;S/N;3000028;;Alegre;Municipal;;CENTRO;320020;29500000;;;AV OLIVIO CORREA PEDROSA;28/05/2019;(28)35524504;;sms.alegre@saude.es.gov.br;M;;001;;843
-41,1980000982693;-20,9140031420908;"""""";UNIDADE DE SAUDE DA FAMILIA CORREGO DA FAMA ANTONIO O GAVA;S/N;2485419;;Atílio Vivacqua;Municipal;;ZONA RURAL;320070;29490000;;;CORREGO DA FAMA;24/10/2019;(28)35381109;;saude@pmav.es.gov.com;M;;001;;844
-40,623999741969;-19,1440017376813;"""""";CENTRO ADMINISTRATIVO HILARIO PIANTAVINHA;S/N;6587062;;São Domingos do Norte;Municipal;;CENTRO;320465;29745000;;;RUA SEBASTIAO VALERIANO PAGANI;05/09/2019;"""""";;saudesdn@yahoo.com.br;M;;002;;845
-40,4029944016082;-19,9330895120354;"""""";SECRETARIA MUNICIPAL DE SAUDE DE FUNDAO;41;6573673;;Fundão;Municipal;;CENTRO;320220;29185000;;;RUA LUIZA GON PRATTI;04/12/2019;"""""";;"""""";M;;002;;846
-40,3966867944994;-18,7074343016323;"""""";SECRETARIA MUNICIPAL DE SAUDE DE NOVA VENECIA;26;6568483;;Nova Venécia;Municipal;;MARGARETH;320390;29830000;;;RUA IBIRACU;05/06/2019;(27)3772-6869;;secsaudenv@hotmail.com;M;;002;;847
-40,2081244846533;-20,1748366241326;"""""";ESF DE PUTIRI;S/N;6573665;;Serra;Municipal;;PUTIRI;320500;29173795;;;PRINCIPAL;29/08/2019;(27)9987.4025;;"""""";M;;016;;848
-40,6310003775325;-19,5389991497299;"""""";VIGILANCIA SANITARIA MUNICIPAL DE COLATINA;320;6574718;;Colatina;Municipal;;CENTRO;320150;29700060;;;RUA CASSIANO CASTELO;22/10/2019;27 3177 7067;;visacolatina@ig.com.br;M;;013;;849
-40,5280536791346;-20,1010696967099;"""""";SECRETARIA MUNICIPAL DE SAUDE DE SANTA LEOPOLDINA;67;6585795;;Santa Leopoldina;Municipal;;CENTRO;320450;29640000;;;RUA COSTA PEREIRA;12/11/2019;2732661101;;saude@santaleopoldina.es.gov.br;M;;002;;850
-40,4206072752895;-20,3440695672368;"""""";UNID DE SAUDE DA FAMILIA INDUSTRIAL JOAQUIM ROBERTO DA CRUZ;S/N;4044878;;Viana;Municipal;;INDUSTRIAL;320510;29135581;;;RUA XAVIER;03/06/2019;27 33443943;;"""""";M;;016;;851
-40,6043740754075;-19,9317375593783;"""""";NUCLEO DE ATENDIMENTO AO PORTADOR DE DEFICIENCIA NAPD;354;3748197;;Santa Teresa;Municipal;;CENTRO;320460;29650000;;;RUA CORONEL BONFIM JUNIOR;12/09/2019;27 32591114;;saudesantateresa@yahoo.com.br;M;;015;;852
-40,7405123137799;-20,0329049135172;"""""";VIGILANCIA AMBIENTAL DE SANTA MARIA DE JETIBA;359;6227201;;Santa Maria de Jetibá;Municipal;;CENTRO;320455;29645000;;;RUA HENRIQUE POTRATZ;21/08/2019;(27) 3263-2729;;VIGIAMBSMJ@HOTMAIL.COM;M;;021;;853
-40,7403898491684;-18,9861096319402;"""""";SEMSA AGUIA BRANCA;330;7205295;;Águia Branca;Municipal;;CENTRO;320013;29795000;;;RUA PAULINOMASSUCATTI;02/09/2019;27 37451134;;aguiabrancasaude@bol.com.br;M;;002;;854
-41,5189109915077;-20,5465544416926;"""""";ESF DO DISTRITO DE ARARAI;S/N;2447800;;Alegre;Municipal;;DISTRITO DE ARARAI;320020;29500000;;;RUA PRINCIPAL;28/05/2019;"""""";;sms.alegre@saude.es.gov.br;M;;001;;855
-40,8460199888139;-21,0927085566098;"""""";ESF LAGOA DANTAS ADOLFO ANTONIO MARVILA;S/N;2547422;;Marataízes;Municipal;;LAGOA DANTAS;320332;29345000;;;RUA PRINCIPAL;11/11/2019;(28)35328182;;faturamentosaude@marataizes.es.gov.br;M;;001;;856
-40,8339997660476;-21,0109987898425;"""""";UBS BREJO GRANDE DO NORTE;S/N;2447177;;Itapemirim;Municipal;;BREJO GRANDE DO NORT;320280;29330000;;;RUA PROJETADA;30/08/2019;(28)35296554;;"""""";M;;001;;857
-41,4932352493979;-21,0759500696718;"""""";ESF RETIRO;S/N;2447223;;Itapemirim;Municipal;;RETIRO;320280;29330000;;;RUA PRINCIPAL;30/08/2019;(28)3529-6554;;"""""";M;;001;;858
-40,4090020348178;-20,3732176538387;"""""";CAIC NUCLEO ASSISTENCIA A PORTADORES DE DEFICIENCIA;S/N;2486202;;Viana;Municipal;;CAMPO VERDE;320510;29130915;;;RUA C;04/06/2019;(27)33432620;;"""""";M;;016;;859
-40,4882612896642;-20,4620588668519;"""""";UNIDADE BASICA ARACATIBA;S/N;2486245;;Viana;Municipal;;ARACATIBA;320510;29130915;;;RUA FRANCISCO PALASSI;20/09/2019;27 32556081;;"""""";M;;016;;860
-40,4471967283808;-20,3590467269648;"""""";UNIDADE DE SAUDE DA FAMILIA DE UNIVERSAL;01;2486326;;Viana;Municipal;;UNIVERSAL;320510;29130915;;;AVENIDA LINHARES;03/06/2019;27 33962377;;"""""";M;;016;;861
-40,4244618285031;-20,3487901701422;"""""";UNIDADE BASICA MARCILIO DE NORONHA;03;2486350;;Viana;Municipal;;MARCILIO DE NORONHA;320510;29130915;;;RUA OSASCO;25/11/2019;27 33445858;;"""""";M;;016;;862
-40,8221611675005;-21,0386561684045;"""""";ESF MARATAIZES I;S/N;2447681;;Marataízes;Municipal;;ILMENITA;320332;29345000;;;RUA ANIBAL MACHADO;08/07/2019;28 35321049;;faturamentosaude@marataizes.es.gov.br;M;;001;;863
-40,2470226873296;-20,1967999708534;"""""";HOSPITAL DOUTOR DORIO SILVA;S/N;2486199;;Serra;Estadual;;PARQUE RESIDENCIAL L;320500;29165680;;;RUA EUDES SCHERRER DE SOUZA;18/11/2019;3328-3559;;hds.direcaogeral@saude.es.gov.;E;;006;;864
-40,3370308995318;-20,3166591029329;"""""";UNIDADE BASICA DE SAUDE DE FONTE GRANDE DR AFFONSO SCHWAB;S/N;12173;;Vitória;Municipal;;CENTRO;320530;29015330;;;GRACIANO NEVES;04/10/2019;(27)31325116/5117;;usfgrande@vitoria.es.gov.br;M;;001;;865
-40,8174577194976;-20,2900243394963;"""""";UNIDADE DE SAUDE DE PONTO ALTO;S/N;2403544;;Domingos Martins;Municipal;;PONTO ALTO;320190;29260000;;;AUGUSTO JOESE;18/10/2019;(27)3249-5034;;secsau@domingosmartins.es.gov.br;M;;016;;866
-41,0492143479439;-20,4123220904807;"""""";UNIDADE DE SAUDE PAUL VOLGT;S/N;2403587;;Domingos Martins;Municipal;;ARACE;320190;29260000;;;SAO PAULO DO ARACE ZONA RURAL;17/10/2019;(28) 3248-2296;;secsau@domingosmartins.es.gov.br;M;;016;;867
-40,9028232713451;-20,2513429328288;"""""";UNIDADE DE SAUDE DE TIJUCO PRETO;S/N;2403595;;Domingos Martins;Municipal;;TIJUCO PRETO;320190;29260000;;;RUA PRINCIPAL;09/09/2019;(27)999263045;;secsau@domingosmartins.es.gov.br;M;;016;;868
-41,0617494497685;-20,2682783609427;"""""";UNIDADE DE SAUDE ADOLPHO PIZZOL;S/N;2546760;;Domingos Martins;Municipal;;BARCELOS;320190;29278000;;;BARCELOS DISTRITO DE ARACE ZONA RURAL;05/07/2019;(27)99746-2778;;secsau@domingosmartins.es.gov.br;M;;016;;869
-40,2762312122865;-20,3277380733878;"""""";CENTRO DE REABILITACAO FISICA DO ESTADO DO ESPIRITO SANTO;S/N;2709023;;Vila Velha;Estadual;;PRAIA DA COSTA;320520;29101020;;;RUA GASTAO ROUBACH;26/11/2019;(27)33819100;;"""""";E;;006;;870
-40,6595061251206;-20,3612951066312;"""""";UNIDADE DE VIGILANCIA EM SAUDE DE DOMINGOS MARTINS;S/N;2465817;;Domingos Martins;Municipal;;CENTRO;320190;29260000;;;RUA BERNARDINO MONTEIRO;28/06/2019;(27)3268-3287;;secsau@domingosmartins.es.gov.br;M;;021;;871
-40,8035401618232;-20,3181162414776;"""""";UNIDADE DE SAUDE DE ALTO PARAJU;S/N;2449099;;Domingos Martins;Municipal;;PARAJU;320190;29260000;;;VILA DE ALTO PARAJU;05/07/2019;(27)99722-3523;;secsau@domingosmartins.es.gov.br;M;;016;;872
-40,8339997660476;-21,0109987898425;"""""";UNIDADE DE SAUDE DO FRADE;S/N;2447231;;Itapemirim;Municipal;;FRADE;320280;29330000;;;BR101;30/08/2019;28 3529-4027;;"""""";M;;001;;873
-40,974770225856;-20,2825036496907;"""""";POSTO DE SAUDE DE CRISTO REI;S/N;2546779;;Domingos Martins;Municipal;;ARACE;320190;29260000;;;CRISTO REI DISTRITO DE ARACE ZONA RURAL;05/07/2019;(27)3248-0008;;secsau@domingosmartins.es.gov.br;M;;016;;874
-41,1349997456976;-20,3399968858683;"""""";SECRETARIA MUNICIPAL DE SAUDE DE VENDA NOVA DO IMIGRANTE;840;6569250;;Venda Nova do Imigrante;Municipal;;VILA BETANIA;320506;29375000;;;AVENIDA LORENZO ZANDONADE;02/10/2019;28 35462286;;saude@vendanova.com.br;M;;016;;875
-41,2509102339215;-20,360523218386;"""""";SECRETARIA MUNICIPAL DE CONCEICAO DO CASTELO ES;S/N;6571166;;Conceição do Castelo;Municipal;;PEDRO RIGO;320170;29370000;;;RUA JOSE OLIVEIRA DE SOUZA;20/08/2019;(28) 3547-1368;;saude@conceicaodocastelo.es.gov.br;M;;002;;876
-40,576711003859;-20,774098958679;"""""";CENTRO DE VIGILANCIA EM SAUDE;S/N;2678799;;Anchieta;Municipal;;VILA RESIDENCIAL SAM;320040;29230000;;;RODOVIA DO SOL;19/08/2019;(28)35362918;;css.anchieta@gmail.com;M;;002;;877
-40,6293725833988;-20,8101192028053;"""""";UNIDADE ESF ESB CENTRO II;S/N;4044444;;Anchieta;Municipal;;PORTAL DE ANCHIETA;320040;29230000;;;RUA TEONILA ANTUNES NOGUEIRA;16/09/2019;(28) 35362917;;css.anchieta@gmail.com;M;;016;;878
-40,7432267587606;-20,7772585575991;"""""";UNIDADE ESF ESB DE BAIXO PONGAL;S/N;2445093;;Anchieta;Municipal;;BAIXO PONGAL;320040;29230000;;;BAIXO PONGAL;16/09/2019;(28) 35363204;;css.anchieta@gmail.com;M;;016;;879
-41,5373859404018;-20,7573269605549;"""""";CENTRO MEDICO SOCIAL DR WARLEN CAMPOS;33;2447711;;Alegre;Municipal;;COLINA;320020;29500000;;;ENILA DE SOUZA PINHEIRO;07/11/2019;(28)35522485;;sms.alegre@saude.es.gov.br;M;;016;;880
-40,2936245831428;-18,5390252587416;"""""";UNIDADE SANITARIA DE BOA ESPERANCA;287;2485265;;Boa Esperança;Municipal;;CENTRO;320100;29845000;;;RUA DR PEDRO HERKENHOFF;01/07/2019;(27)37681350;;saude@pmbe.com.br;M;;025;;881
-41,0342782887038;-19,7007743387657;"""""";PS RURAL SANTA ROSA;S/N;2445522;;Baixo Guandu;Municipal;;SANTA ROSA;320080;29730000;;;RUA PRINCIPAL;29/07/2019;"""""";;"""""";M;;016;;882
-40,748441037633;-20,6351560063786;"""""";SOCIEDADE PESTALOZZI ALFREDO CHAVES;S/N;2403153;;Alfredo Chaves;Municipal;;CENTRO;320030;29240000;;;RUA LAURO FERREIRA PINTO;16/08/2019;(27)32691645;;"""""";M;;019;;883
-40,9090089976497;-19,2760244209314;"""""";USF ALTO MUTUM PRETO;S/N;2445484;;Baixo Guandu;Municipal;;ALTO MUTUM PRETO;320080;29730000;;;RUA PRINCIPAL;29/07/2019;(27) 3732-5064;;"""""";M;;016;;884
-40,1975622147358;-20,0542728011209;"""""";UNIDADE BASICA DE SAUDE NOVA ALMEIDA;S/N;2499479;;Serra;Municipal;;NOVA ALMEIDA;320500;29182005;;;AVENIDA COLATINENSE;17/09/2019;(27) 3253 - 4527;;ubs.novaalmeida.sesa@serra.es.gov.br;M;;016;;885
-40,2823055709048;-20,172766595073;"""""";ESF DE PITANGA;S/N;2499495;;Serra;Municipal;;PITANGA;320500;29169820;;;RUA ARISTIDES CORREA;19/08/2019;(27) 3341-7515;;ubs.pitanga.sesa@serra.es.gov.br;M;;016;;886
-40,0980001938273;-19,1969997791452;"""""";UNIDADE ESF CHUMBADO;S/N;2499398;;Sooretama;Municipal;;CORREGO CHUMBADO;320501;29927000;;;RUA PRINCIPAL;22/10/2019;(27)32731015;;cnes.sooretama@gmail.com;M;;016;;887
-40,0916193659582;-19,1906763873773;"""""";UNIDADE ESF DALVO LOUREIRO;300;2675668;;Sooretama;Municipal;;DALVO LOUREIRO;320501;29927000;;;RUA ELCIO MARQUES;22/10/2019;(27)32731974;;apssooretama@hotmail.com;M;;016;;888
-40,6086553156979;-18,532331375732;"""""";POSTO DE SAUDE DERLY CAMILA RUBIM HUBNER;S/N;2484870;;Vila Pavão;Municipal;;PRACA RICA;320515;29843000;;;RUA PRINCIPAL;27/08/2019;"""""";;sms.vpavao@saude.es.gov.br;M;;016;;889
-40,3541240155151;-20,3535054673571;"""""";HOSPITAL MUNICIPAL DE COBILANDIA;S/N;2465787;;Vila Velha;Municipal;;COBILANDIA;320520;29111240;;;RUA FLUVIOPOLIS;04/12/2019;(27)33697511;;"""""";M;;006;;890
-40,2968485073445;-20,3328986809353;"""""";VIGILANCIA AMBIENTAL;1803;2358077;;Vila Velha;Municipal;;CENTRO;320520;29100041;;;RUA CASTELO BRANCO;01/10/2019;27 33884300 4171;;"""""";M;;001;;891
-40,3491634369126;-20,3306144912293;"""""";UNIDADE DE SAUDE SAO TORQUATO;89;2403404;;Vila Velha;Municipal;;SAO TORQUATO;320520;29114440;;;RUA SAO PEDRO;01/10/2019;(27)33883549;;ussaotorquato@vilavelha.es.gov.br;M;;001;;892
-40,3540683062519;-20,3729298384049;"""""";UNIDADE DE SAUDE VALE ENCANTADO;S/N;2444925;;Vila Velha;Municipal;;VALE ENCANTADO;320520;29113300;;;AVENIDA SAO GABRIEL DA PALHA;04/10/2019;(27)33814836;;usvaleencantado@vilavelha.es.gov.br;M;;001;;893
